CATEGORY,ITEM_ID,ITEM_NAME,SALE_PRICE,REDUCED_PRICE,BENEFIT_PRICE,DISCOUNT_RATE,IS_FOOD,ITEM_FEATURE1,ITEM_FEATURE2,MEANING_SCORE,PRICE_DT,KURLY_HCT,KURLY_MCT
고등어,31149525451,팸쿡 국민 생선 국내산 자반 고등어 1손(2마리) 손당 500g내외,"5,900","5,900",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
생선통조림,83987105248,로하이 사조참치 마일드 / 250g x 5캔,"14,900","14,900",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
호박,32788164958,팜커머스 [팜커머스]국내산 애호박 5개,"12,390","12,390",0, - , 식품 ,,,,2022-07-01,채소,오이_호박_고추
밀가루,33056446030,곰표 중력 다목적 밀가루 1kg(10입),"25,570","25,570",0, - , 식품 ,,,,2022-07-01,면_양념_오일,밀가루_가루_믹스
커피,1341123625,[투썸플레이스] 에이리스트 핸드드립커피 다크 5입x3팩,"14,500","14,500",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
스낵과자,32937351557,[BEST] FK 에그볼(900g) 스낵 과자 안주,"11,500","11,500",0, - , 식품 ,,컬리온리,,2022-07-01,간식_과자_떡,과자_스낵_쿠키
미역,680278015,[기장물산]사계 2호 선물세트(기장 전통미역 120g+기장 다시마 120g),"35,000","35,000",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
커피,31850288397,네스카페 수프리모 커피믹스 11.7g x 300개입,"28,020","28,020",0, - , 식품 ,,KF365,,2022-07-01,생수_음료_우유_커피,커피
수박,82719036763,갑봉이네 새벽수확 고당도 하우스 꿀 수박 5kg 6kg,"22,900","22,900",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
즉석식품,1197113003,러브잇 닭가슴살 카레 순한맛 120gx40팩(4.8kg),"54,100","54,100",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,떡볶이_튀김_순대
생선통조림,83396651752,[홈플러스]동원_꽁치_300G,"6,090","6,090",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
고구마,26324846004,감동 [감동]꿀고구마 3kg 중크기 (개당 중량 70g 90g),"16,560","16,560",0, - , 식품 ,,,,2022-07-01,채소,고구마_감자_당근
마른멸치,32982815666,완도 대(다시)멸치 1kg 국물멸치 마른멸치 건멸치,"63,000","63,000",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,건어물_다시팩
커피,1196187557,웨이브온 디카페인 캡슐 커피 (네스프레소 호환용)x3팩 (총30개입),"22,500","22,500",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
빵,82456378288,[플라잉스콘] 부산 해운대 본점 맛집 식사 대용 수제 스콘 식빵,"25,200","25,200",0, - , 식품 ,,컬리온리,,2022-07-01,베이커리_치즈_델리,식빵_빵류
밀가루,28418880944,홈플러스 CJ_백설우리밀밀가루_750G x 3개,"14,610","14,610",0, - , 식품 ,,,,2022-07-01,면_양념_오일,밀가루_가루_믹스
기능성음료,32870381399,퍼니트 리얼 보스웰리아 60정 2개월분,"12,900","12,900",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
밀가루,32882937596,백설 중력밀가루 2.5kg  47개,"267,400","267,400",0, - , 식품 ,,컬리온리,,2022-07-01,면_양념_오일,밀가루_가루_믹스
생선통조림,31310629182,동원 동원 꽁치 통조림 300g x 5캔 / 반찬,"14,540","14,540",0, - , 식품 ,,컬리스,,2022-07-01,수산_해산_건어물,수산가공품
배,83608046042,초록개런티착한배(봉) (3~5입),"10,900","10,900",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
수박,33207365107,당도선별 부여 수박 6kg,"43,200","43,200",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
도라지,32087535707,롯데헬스원 착즙발효건강즙 통짜발효 배도라지,"40,950","40,950",0, - , 식품 ,,,,2022-07-01,채소,냉동_이색_간편채소
아이스크림,32772575291,상하목장 유기농아이스크림 4입 딸기 2개 밀크 2개,"19,000","19,000",0, - , 식품 , 친환경 ,컬리온리,950.0,2022-07-01,간식_과자_떡,아이스크림
땅콩,31272772350,[홈플러스]크라운카라멜콘과땅콩72G,980,980,0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,견과류
파스타면,33110130373,[이가자연면] 투움바 파스타 179.5gx6개,"13,200","13,200",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,파스타_면류
설탕,32708837912,백설 백설 하얀설탕 1kg,"2,260","2,260",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
참기름,82333552057,참기름(오뚜기 500g) / 고소한 500ml 참깨 100%,"14,110","14,110",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식용유_참기름_오일
스낵과자,83291559570,홈플러스 시그니처 뻥이요 오리지널맛 / 카라멜맛 / 치즈맛 / 옛날과자,"2,420","2,420",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,과자_스낵_쿠키
커피,1339216199,구름상상 엘살바도르 산 카를로스 에스테이트 SHG 워시드 원두커피 1kg(더치분쇄),"23,900","23,900",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
쌀,23823642523,당진면천농협미곡처리장 이맛쌀 20kg,"49,870","49,870",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
냉동식품,1104825414,정다율 통살 한입 오징어튀김 1kg,"19,900","19,900",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
미역,83982294656,부래영어조합 건미역 마른미역 100g,"5,770","5,770",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
사과,21614455045,[명절선물세트]청송 하트사과 (9과)사과,"28,400","28,400",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
국수,32595988801,오뚜기 옛날 국수 소면 900g,"3,520","3,520",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,파스타_면류
탄산음료,29157418444,코카콜라 해태htb 스프라이트 킨사이다 355ml 24개,"11,490","11,490",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
참외,31801871092,도토로프레쉬  대과 성주 아삭 참외 10kg(21-25과),"52,240","52,240",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
밤,1336449203,[녹차원] 레몬밤허브차 60T (피라미드티백 대용량),"12,800","12,800",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
아이스크림,31268757340,[기프티콘] 배스킨라빈스 싱글레귤러 아이스크림,"3,500","3,500",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
보리쌀,32802682310,예천농협 옹골진 찰보리쌀 1kg,"8,460","8,460",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
껌,83443196491,오리온 닥터유 에너지껌 용기 120g,"4,180","4,180",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,초콜릿_젤리_캔디
김,1283920259,재래돌김 1봉(50매),"12,900","12,900",0, - , 식품 ,,컬리온리,,2022-07-01,수산_해산_건어물,김_미역_해조류
단무지,19851565816,봄뜨래 꼬들채단무지 1K/장조림/단무지/표고버섯/매실,"6,480","6,480",0, - , 식품 ,,,,2022-07-01,국_반찬_메인요리,밑반찬
사과,83500127450,파머스픽 당도선별사과 1.2kg/봉 (4입),"8,900","8,900",0, - , 식품 ,,KF365,,2022-07-01,과일_견과_쌀,제철과일
설탕,82225770867,CJ제일제당 백설 자일로스 설탕 1kg,"3,190","3,190",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
김,475602392,양반 참기름김/들기름김/올리브김 (식탁10매)X9P,"3,700","3,700",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
고등어,32252874138,[착한식탁]이동삼 안동간고등어 순살 5팩 140g이상,"17,800","17,800",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
혼합음료,1411149479,자임 100% 착즙주스 석류 120ML*10,"12,900","12,900",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
혼식곡,33179684668,농부플러스 국산 흑미 쌀 검은쌀 950g,"8,900","8,900",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
상추,29628083719,양상추 1통 국내산 샐러드채소,"3,120","3,120",0, - , 식품 ,,,,2022-07-01,채소,시금치_쌈채소_나물
냉동식품,25998720266,CJ제일제당 비비고 왕교자 1.05 김치 왕교자 420 x2개씩,"20,990","20,990",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
간장,14779073999,[홈플러스]샘표맛간장국찌개용860ML,"7,930","7,930",0, - , 식품 ,,컬리온리,,2022-07-01,면_양념_오일,양념_액젓_장류
현미,26478221194,국산 오색현미 2kg (1kgx2봉),"9,500","9,500",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
기능성음료,33002278991,동아제약 박카스F 120ml(10병)1박스,"14,460","14,460",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
설탕,27767093379,백설 백설 하얀설탕 15kg 정백당,"21,240","21,240",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
즉석식품,24651454526,CJ제일제당 햇반 철판제육덮밥 256g,"2,260","2,260",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,떡볶이_튀김_순대
생선통조림,27772703413,[홈플러스]동원김치찌개참치90Gx4,"8,820","8,820",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
냉동식품,29886583559,한성기업 통살새우경단 300gx2,"6,900","6,900",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
고추장,32300558218,해찬들 태양초 알찬고추장 14kg,"36,410","36,410",0, - , 식품 ,,컬리온리,,2022-07-01,면_양념_오일,양념_액젓_장류
현미,26021877823,[두보식품] 볶은 통찰현미 300g,"3,500","3,500",0, - , 식품 ,,KF365,,2022-07-01,과일_견과_쌀,쌀_잡곡
잼,391932049,앤드로스 레드 자몽 리플잼 1kg 2개세트,"34,470","34,470",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,잼_버터_스프레드
키위,423231240,제스프리 골드키위 대과 10과(개당110g내외) 후숙과일,"19,800","19,800",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,수입과일
파스타면,33050776766,500g 업소용 레스토랑 파스타 디벨라 스파게티면,"6,750","6,750",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,파스타_면류
혼합음료,26479032199,팔도 뽀로로 밀크 235ml x 24페트 어린이음료,"23,500","23,500",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,음료_주스
김치,32806324544,홍진경 [홍진경 더김치] 포기김치 3kg + 총각김치 3kg,"37,900","37,900",0, - , 식품 ,,,,2022-07-01,국_반찬_메인요리,김치_젓갈_장류
상추,30576235520,샐러드 샐러드믹스 포장 1통 양상치 양상추 채소믹스 샐러드용 수입양상추,"4,030","4,030",0, - , 식품 ,,,,2022-07-01,채소,시금치_쌈채소_나물
전복,1312403089,[남도장터]완도활전복 특대사이즈 18미 총1.5kg내외(마리당80g내외) 선물보자기포장,"76,400","76,400",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,해산물_조개류
콩,83687059673,[미추홀구 배달] 알콩달콩 서리태콩(볶음) 500g [석바위 장수웰빙마을],"6,100","6,100",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
고등어,1335552862,[안동간고등어] 안동간고등어 순살 180g x 5팩,"33,900","33,900",0, - , 식품 ,,컬리온리,,2022-07-01,수산_해산_건어물,생선류
파프리카,83471546487,[안동시 배달] 알록달록 파프리카 1개 [안동중앙 금곡식품],"1,800","1,800",0, - , 식품 ,,,,2022-07-01,채소,브로콜리_파프리카_양배추
쌀,84040968305,2021년 햅쌀 만세보령농협 빛고운황진쌀 10kg,"35,000","35,000",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
파스타면,33206154043,스파게티 오뚜기 500gX24개 파스타 스파게티면 업소,"114,540","114,540",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,파스타_면류
김,394578157,[C740] 대천김 곱창 도시락김 5g × 40봉,"18,500","18,500",0, - , 식품 ,,컬리온리,,2022-07-01,수산_해산_건어물,김_미역_해조류
고구마,26720386618,포근포근 밤고구마 5kg(중상/50~100g),"11,900","11,900",0, - , 식품 ,,,,2022-07-01,채소,고구마_감자_당근
식초,29504824104,오뚜기사과식초1.8L,"7,040","7,040",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식초_소스_드레싱
잼,29207128849,오뚜기 딸기잼 1회용,100,100,0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,잼_버터_스프레드
파,83443387720,흙대파(봉),"2,280","2,280",0, - , 식품 ,,,,2022-07-01,채소,양파_대파_마늘_배추
상추,30573555152,프레시팜  식자재 할인 국내산 깐 양상추 4kg 내외 1,"8,460","8,460",0, - , 식품 ,,,,2022-07-01,채소,시금치_쌈채소_나물
밀가루,31501985046,(SM)온나 휴대용 스틸 베이킹 밀가루 채망컵,"8,630","8,630",0, - , 식품 ,,,,2022-07-01,면_양념_오일,밀가루_가루_믹스
냉동식품,1635433910,해남 황토구마 고구마말랭이 30봉,"45,900","45,900",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
생강,32755685213,볶은 생강 200g 국산,"31,900","31,900",0, - , 식품 ,,,,2022-07-01,채소,냉동_이색_간편채소
커피,1340203858,콜롬비아 더치커피(콜드브루) 원액 25T(2개당  10T증정) ※보관 편한 지퍼스탠등 봉투,"8,900","8,900",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
고등어,82413055604,고등어 조림용 국내산(내장미제거 토막 1KG),"6,500","6,500",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,생선류
껌,1226519476,롯데 졸음 번쩍 껌 용기 87g 12입,"44,800","44,800",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,초콜릿_젤리_캔디
토마토,33075762612,대추방울 토마토 5kg내외(3-4번과),"25,020","25,020",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,국산과일
커피,1339217996,구름상상 멕시코 치아파스 자피로 SHG 원두커피 500g(더치분쇄),"14,000","14,000",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
냉동식품,795904892,동원 왕새우만두 315gx4봉,"17,500","17,500",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
당면,29064954971,오뚜기 옛날 당면 500g,"7,410","7,410",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,파스타_면류
즉석식품,28808236604,굽네 닭가슴살 김치볶음밥 200g 15팩_HG26,"23,600","23,600",0, - , 식품 ,,,,2022-07-01,샐러드_간편식,떡볶이_튀김_순대
생선통조림,30538084004,사조 마일드 참치 100g 48캔 한박스  단품,"89,100","89,100",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,수산가공품
식용유,33045976292,사조해표 콩식용유 500ml x 8병,"28,770","28,770",0, - , 식품 ,,,,2022-07-01,면_양념_오일,식용유_참기름_오일
냉동식품,239836435,이북식 손만두 1팩,"10,000","10,000",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
껌,80518116977,롯데 자일리톨 F 24gX15개 껌 식후 후식 졸음방지 입냄새방지 용기껌 통껌 리필 알파 오리지널 핑크 라이트 아이스민트 자일리쥬시 퍼플베리 쿨허브 아이디 후라보노 왓따 와우,"11,200","11,200",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,초콜릿_젤리_캔디
치즈,30518859712,[남양유업] 드빈치 자연방목 체다슬라이스치즈 10매x3 (총30매)  상세 설명 참조,"13,500","13,500",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,치즈
고춧가루,24467663178,2021년산 안동 순우리 고춧가루 김치용 매운맛 1kg (고추가루),"32,060","32,060",0, - , 식품 ,,,,2022-07-01,면_양념_오일,소금_설탕_향신료
커피,1190811114,시그니처 드립커피 콜롬비아 슈프리모 7T,"2,900","2,900",0, - , 식품 ,,,,2022-07-01,생수_음료_우유_커피,커피
냉동식품,22835265983,한성기업 부추잡채해물경단 270g x 4봉,"16,250","16,250",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,아이스크림
전복,33124563021,국내산 완도 활 전복 1kg (대/16-20미),"52,300","52,300",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,해산물_조개류
고추장,32504886404,해찬들 궁중식 쇠고기 볶음 고추장500g,"9,620","9,620",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
김,29914198527,해농 미니 도시락김 2g X 100봉,"11,250","11,250",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
된장,32432797453,다담 된장찌개양념 530Gx4개,"20,000","20,000",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
전복,1312403055,[남도장터]완도활전복 소 35-40미 1kg (마리당 25g 내외) 산소포장_E4040A,"25,900","25,900",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,해산물_조개류
블루베리,31039305183,[자연원] 두번엄선한 냉동 블루베리 1.13kg x 3팩,"15,210","15,210",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,수입과일
혼식곡,28533025727,21년햅쌀 찰흑미 2kg 블랙푸드 흑미쌀 검정쌀 검은쌀,"10,440","10,440",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,쌀_잡곡
김,83651382958,해표 더고소한김 김밥용김 10매 20g x 3개,"6,680","6,680",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,김_미역_해조류
된장,21542644931,새댁표 개량메주 된장세트(된장만 만드실분 간장X),"130,500","130,500",0, - , 식품 ,,,,2022-07-01,면_양념_오일,양념_액젓_장류
전복,30802924652,온도씨 [롯데백화점]살아숨쉬는 전복선물세트 11-12마리 1kg (대),"71,120","71,120",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,해산물_조개류
간장,83443834123,[청정원] 햇살담은 명품진간장 840ml,"4,780","4,780",0, - , 식품 ,,컬리온리,,2022-07-01,면_양념_오일,양념_액젓_장류
치즈,33211837625,서울우유 고다치즈 180g,"14,310","14,310",0, - , 식품 ,,,,2022-07-01,베이커리_치즈_델리,치즈
스낵과자,84282249064,오리온 포카칩 오리지널 66g X 12개입,"28,900","28,900",0, - , 식품 ,,,,2022-07-01,간식_과자_떡,과자_스낵_쿠키
전복,30705867453,[신세계TV쇼핑][씨쿡] 전복 선물세트 15-16미 1kg,"52,900","52,900",0, - , 식품 ,,,,2022-07-01,수산_해산_건어물,해산물_조개류
사과,79662981,[경북능금농협] 안동 곰돌이 세척사과 2.5kg 10-13과내 소과,"17,800","17,800",0, - , 식품 ,,,,2022-07-01,과일_견과_쌀,제철과일
